[operator_burgers_fno_polish_fair_v2] output_root=results/operator_burgers_fno_polish_fair_v3/worker3_gpu0
[operator_burgers_fno_polish_fair_v2] gpu=0 seeds=0 1 2 epochs=180 batch_size=16
[operator_burgers_fno_polish_fair_v2] init_checkpoint_template=results/operator_burgers_followup_v1/burgers_l005_m0_w12_d60_120_ow1/operator/burgers/fno_independent_mse_seed{seed}/model.pt
[operator_burgers_fno_polish_fair_v2] peer_init_checkpoint_template=results/operator_burgers_followup_v1/burgers_l005_m0_w12_d60_120_ow1/operator/burgers/deeponet_independent_mse_seed{seed}/model.pt
[operator_burgers_fno_polish_fair_v2] case_specs=fno_polish_ultra_coarse_l0010_w36_d120_180:0.010:0.00:36:120:180:0.02:coarse:element fno_polish_ultra_hotspot_l0008_w48_d130_180:0.008:0.00:48:130:180:0.02:hotspot:element fno_polish_ultra_full_l0012_w30_d110_180:0.012:0.00:30:110:180:0.02:full:sample
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 037] lambda=0.0100 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00003199 val_mse=0.00001729 val_mae=0.00248227 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 038] lambda=0.0100 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00006276 val_mse=0.00003708 val_mae=0.00504605 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 039] lambda=0.0100 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00002774 val_mse=0.00009793 val_mae=0.00497523 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 040] lambda=0.0100 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00006280 val_mse=0.00006950 val_mae=0.00576112 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 040] updated live plot
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 041] lambda=0.0100 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00008074 val_mse=0.00004501 val_mae=0.00499205 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 042] lambda=0.0100 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00001775 val_mse=0.00001726 val_mae=0.00247167 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 043] lambda=0.0100 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00003950 val_mse=0.00004063 val_mae=0.00477822 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 044] lambda=0.0100 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00003185 val_mse=0.00003250 val_mae=0.00414310 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 045] lambda=0.0100 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00002141 val_mse=0.00001107 val_mae=0.00236945 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 046] lambda=0.0100 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00001086 val_mse=0.00001639 val_mae=0.00289373 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 047] lambda=0.0100 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00001638 val_mse=0.00001548 val_mae=0.00286347 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 048] lambda=0.0100 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00005032 val_mse=0.00007997 val_mae=0.00573943 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 049] lambda=0.0100 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00004013 val_mse=0.00005003 val_mae=0.00531391 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 050] lambda=0.0100 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00002964 val_mse=0.00003825 val_mae=0.00519584 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 051] lambda=0.0100 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00002040 val_mse=0.00001373 val_mae=0.00249675 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 052] lambda=0.0100 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00001932 val_mse=0.00001905 val_mae=0.00322642 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 053] lambda=0.0100 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00001066 val_mse=0.00000729 val_mae=0.00181316 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 054] lambda=0.0100 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00000622 val_mse=0.00000559 val_mae=0.00157580 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 055] lambda=0.0100 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00000738 val_mse=0.00003011 val_mae=0.00441451 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 056] lambda=0.0100 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00001704 val_mse=0.00003031 val_mae=0.00384503 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
